INCHIKEY,pH_aq,IE,IE_hat_fp,class_fp
LXQOQPGNCGEELI-UHFFFAOYSA-N,5.01,-1.22,-0.5943707650348906,train
LXQOQPGNCGEELI-UHFFFAOYSA-N,6.0200000000000005,-0.8494445766666666,-0.5331159574595028,train
LXQOQPGNCGEELI-UHFFFAOYSA-N,7.0,-0.74,-0.4085827342917723,train
UHUCLRKNQALDRP-UHFFFAOYSA-N,2.7,5.52,5.237111354760122,train
SICWDJGRPKJYSF-UHFFFAOYSA-N,2.7750000000000004,4.833554415,3.8098757437751756,test
SICWDJGRPKJYSF-UHFFFAOYSA-N,1.9,4.68,4.05139464940064,test
SICWDJGRPKJYSF-UHFFFAOYSA-N,4.01,4.636854643833334,3.586985610247598,test
SICWDJGRPKJYSF-UHFFFAOYSA-N,5.01,4.537531371,3.503352870231423,test
SICWDJGRPKJYSF-UHFFFAOYSA-N,6.0225,4.888293495999999,3.4705238808266703,test
SICWDJGRPKJYSF-UHFFFAOYSA-N,7.0,4.73,3.541069763116697,test
VHNQIURBCCNWDN-UHFFFAOYSA-N,3.8183333333333334,3.9426504458333334,3.6762401125830975,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,6.0777777777777775,3.6641582724444444,3.3109077132358387,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,2.9509999999999996,3.7226962463999995,3.754522107956733,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,7.987500000000001,3.66232138225,3.5264301570456276,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,9.24,3.8002651563333334,3.6605306449549375,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,6.754,3.434331039,3.3045965118159177,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,10.1475,3.54406312575,3.543606643017295,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,2.193333333333334,3.550205983833333,3.7497996300066623,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,5.1875,3.8176907215,3.3549474736057614,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,1.42,3.528191554,3.7398020149701967,train
VHNQIURBCCNWDN-UHFFFAOYSA-N,12.24,3.515534716,3.682626150947158,train
IBTGEEMBZJBBSH-UHFFFAOYSA-N,2.7,1.12,3.250709668232542,test
OISVCGZHLKNMSJ-UHFFFAOYSA-N,2.8200000000000003,2.8780956912,3.434216596325338,test
OISVCGZHLKNMSJ-UHFFFAOYSA-N,1.9,3.125,3.6883033083876486,test
OISVCGZHLKNMSJ-UHFFFAOYSA-N,4.01,2.1207238718333334,3.0201043045453666,test
OISVCGZHLKNMSJ-UHFFFAOYSA-N,5.01,1.8978244974999998,2.9528372215204794,test
OISVCGZHLKNMSJ-UHFFFAOYSA-N,6.0200000000000005,1.9508795393333331,2.853854465365514,test
OISVCGZHLKNMSJ-UHFFFAOYSA-N,7.0,1.79,2.725232806332798,test
UJRRDDHEMZLWFI-UHFFFAOYSA-N,2.7,0.6087479880769231,0.5908826968415415,train
UJRRDDHEMZLWFI-UHFFFAOYSA-N,10.7,0.395,0.5597619482194256,train
UJRRDDHEMZLWFI-UHFFFAOYSA-N,6.785,0.355,0.6425054627487907,train
UJRRDDHEMZLWFI-UHFFFAOYSA-N,5.52,0.8150000000000001,0.6589499541448411,train
UJRRDDHEMZLWFI-UHFFFAOYSA-N,7.8,1.19,0.8381809496645114,train
UJRRDDHEMZLWFI-UHFFFAOYSA-N,2.0,0.065,0.23251707741522587,train
JWYUFVNJZUSCSM-UHFFFAOYSA-N,2.7750000000000004,3.31837361625,3.6768143064199927,test
JWYUFVNJZUSCSM-UHFFFAOYSA-N,1.9,3.1,3.5959172163057147,test
JWYUFVNJZUSCSM-UHFFFAOYSA-N,4.01,3.146659061833334,3.4141627729476682,test
JWYUFVNJZUSCSM-UHFFFAOYSA-N,5.01,3.1607054540000004,3.413850390667319,test
JWYUFVNJZUSCSM-UHFFFAOYSA-N,5.924,3.173258553,3.3641087616137426,test
JWYUFVNJZUSCSM-UHFFFAOYSA-N,7.0,3.06,3.3243967097274507,test
RWZYAGGXGHYGMB-UHFFFAOYSA-N,2.7,2.72,2.4962789463928456,test
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.4483309547628243,test
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.5703743105356613,test
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.4764236361461753,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,2.599849499083333,1.8992477186611185,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,2.4802300337142853,1.5874959856684931,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,2.9795774226428575,2.178866883906032,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.38589625475,1.7093162030084081,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,1.8676035475942316,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,2.357913932857143,1.4912845367276162,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,10.1475,3.0089591105,1.9225485980534454,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.1514285714285717,2.9869597472857143,2.4948738977395095,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,5.128333333333333,2.57787401,1.7341877317643102,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,1.42,3.344664477,2.6988758831300292,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,10.7,2.18,1.6066787618703382,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,12.24,2.513556691,1.8546342797761228,test
ICSNLGPSRYBMBD-UHFFFAOYSA-N,2.6999999999999997,2.4024089344444444,2.804220472953995,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,10.699999999999998,2.276666666666667,2.381190621673554,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,1.94,2.6,2.5923736547262886,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,6.8566666666666665,2.021666666666667,2.220925367379515,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,5.846666666666667,1.7466666666666668,2.1864419888454356,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,7.8,2.1,2.2910007349416555,train
AKCRQHGQIJBRMN-UHFFFAOYSA-N,2.7,2.99,2.4622542371070404,train
AKCRQHGQIJBRMN-UHFFFAOYSA-N,1.9,2.77,2.5759220662703557,train
AKCRQHGQIJBRMN-UHFFFAOYSA-N,7.0,0.1,0.9958274119219603,train
OKDGRDCXVWSXDC-UHFFFAOYSA-N,2.7,0.97,1.8593968183272422,test
UVRZAMUOUDELST-UHFFFAOYSA-N,2.72,5.148544870799999,5.263016396763907,train
UVRZAMUOUDELST-UHFFFAOYSA-N,10.7,4.66,4.617813241349992,train
UVRZAMUOUDELST-UHFFFAOYSA-N,6.785,4.8375,4.750040897025042,train
UVRZAMUOUDELST-UHFFFAOYSA-N,5.52,4.73,4.801644543621043,train
UVRZAMUOUDELST-UHFFFAOYSA-N,7.8,4.91,4.793544267540752,train
UVRZAMUOUDELST-UHFFFAOYSA-N,2.0,4.73,4.7771353503877965,train
CHZCERSEMVWNHL-UHFFFAOYSA-N,2.95,1.495,1.4025886593049066,train
CHZCERSEMVWNHL-UHFFFAOYSA-N,2.0,1.55,1.4289956838493734,train
CHZCERSEMVWNHL-UHFFFAOYSA-N,5.8,0.6,0.9520981695190927,train
PKZJLOCLABXVMC-UHFFFAOYSA-N,2.7,1.18,1.2269319813531472,train
IWTFOFMTUOBLHG-UHFFFAOYSA-N,2.7,1.85,2.352596359901516,train
IWTFOFMTUOBLHG-UHFFFAOYSA-N,10.7,0.79,1.1203763175188706,train
IWTFOFMTUOBLHG-UHFFFAOYSA-N,1.9,2.42,2.418171164700167,train
IWTFOFMTUOBLHG-UHFFFAOYSA-N,7.0,0.92,1.2820146439955646,train
RNVCVTLRINQCPJ-UHFFFAOYSA-N,2.7,3.25,3.1607885476761584,train
RNVCVTLRINQCPJ-UHFFFAOYSA-N,10.7,1.14,1.6780639980907919,train
RNVCVTLRINQCPJ-UHFFFAOYSA-N,1.9,3.05,3.093433901640031,train
RNVCVTLRINQCPJ-UHFFFAOYSA-N,7.0,1.06,1.789209604460695,train
BSKHPKMHTQYZBB-UHFFFAOYSA-N,2.7,3.245,2.783108522511916,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,2.8200000000000003,1.4555533864,1.589017810823986,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,10.7,1.84,1.4927157897705885,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,1.8999999999999997,1.9933333333333332,2.047462009639305,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,4.01,1.1564465355,1.2201174565573418,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,5.01,1.100335206,1.1818009056087473,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,6.0200000000000005,1.335722648,1.1591186176308965,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,7.0,1.343333333333333,1.1737212979026326,train
CMWKITSNTDAEDT-UHFFFAOYSA-N,2.7,0.78,0.9364396686631589,test
SLAMLWHELXOEJZ-UHFFFAOYSA-N,2.7,1.57,1.2375095832186431,train
SLAMLWHELXOEJZ-UHFFFAOYSA-N,10.7,0.0,-0.1470835640811914,train
SLAMLWHELXOEJZ-UHFFFAOYSA-N,1.9,1.08,1.3986579616560166,train
YZEUHQHUFTYLPH-UHFFFAOYSA-N,2.7,2.42,2.2967158238266534,train
YZEUHQHUFTYLPH-UHFFFAOYSA-N,10.7,1.94,2.0381946939662203,train
YZEUHQHUFTYLPH-UHFFFAOYSA-N,1.9,2.21,2.126459988703509,train
YZEUHQHUFTYLPH-UHFFFAOYSA-N,7.0,1.9,2.130903555360919,train
AZYKGQOIAGPVCK-UHFFFAOYSA-N,2.7,3.44,3.188676083397929,train
AZYKGQOIAGPVCK-UHFFFAOYSA-N,10.7,3.1,2.9052605054207707,train
AZYKGQOIAGPVCK-UHFFFAOYSA-N,1.9,2.98,3.1669358085761803,train
AZYKGQOIAGPVCK-UHFFFAOYSA-N,7.0,3.01,2.886196320753062,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,2.8200000000000003,2.3324845034,1.972527588219383,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,1.9,2.12,2.191205667532205,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,4.01,1.2837166813333334,1.4999885797776265,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,5.01,1.1349905855,1.435217804867634,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,6.0200000000000005,1.2530138438333334,1.3726974414666782,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,7.0,1.185,1.2073500920119746,train
CWLKGDAVCFYWJK-UHFFFAOYSA-N,2.7,2.5,2.507195884782054,train
CWLKGDAVCFYWJK-UHFFFAOYSA-N,1.9,2.22,2.5022712484618417,train
CWLKGDAVCFYWJK-UHFFFAOYSA-N,6.5,1.64,1.544261556397483,train
CWLKGDAVCFYWJK-UHFFFAOYSA-N,7.0,2.13,1.4378662401408344,train
CUYKNJBYIJFRCU-UHFFFAOYSA-N,2.7,3.15,2.6362028587770454,train
PWRBCZZQRRPXAB-UHFFFAOYSA-N,2.7,1.0,1.7181436920113653,train
NEGFNJRAUMCZMY-UHFFFAOYSA-N,2.7,2.48,2.715234495070248,train
NEGFNJRAUMCZMY-UHFFFAOYSA-N,1.9,2.635,2.747967701298032,train
NEGFNJRAUMCZMY-UHFFFAOYSA-N,6.5,2.46,2.3327343507530998,train
NEGFNJRAUMCZMY-UHFFFAOYSA-N,7.0,2.46,2.2265621713965023,train
GRFNBEZIAWKNCO-UHFFFAOYSA-N,2.7,2.76,2.805100033882454,train
GRFNBEZIAWKNCO-UHFFFAOYSA-N,1.9,2.6100000000000003,2.831140799379746,train
GRFNBEZIAWKNCO-UHFFFAOYSA-N,6.5,2.19,2.020878941068372,train
GRFNBEZIAWKNCO-UHFFFAOYSA-N,7.0,2.43,1.9765095785170361,train
LPYUENQFPVNPHY-UHFFFAOYSA-N,2.6999999999999997,0.4356486598749999,0.7674059231802155,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,10.7,-1.24,0.5680766633331813,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,6.785,0.0024999999999999988,0.5539383422732094,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,5.52,-0.235,0.6338471789061373,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,7.8,-0.6599999999999999,0.4252805876612067,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,2.0,0.0049999999999999975,0.7208950791389683,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,2.7333333333333334,3.360133348222222,3.238938747439416,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,10.7,1.525,2.2663082106261383,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,1.95,3.6025,3.083578132791468,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,6.8566666666666665,1.945,2.502029201247309,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,5.895,2.07570609825,2.5869210785942367,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,7.8,1.665,2.488626515540376,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,4.01,2.3968957451666664,2.801764793964683,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,5.01,2.151317927,2.708772727106714,test
KUEFXPHXHHANKS-UHFFFAOYSA-N,2.7,0.5,1.8915831436944643,test
XJCVRTZCHMZPBD-UHFFFAOYSA-N,2.8200000000000003,1.7737592163999998,1.169940206397316,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,1.9,2.2800000000000002,1.932214418261467,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,3.912,0.003305282399999987,0.5986013152689993,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,5.01,-0.09730310550000001,0.37121738728549536,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,6.0200000000000005,0.14181148933333332,0.26128465658863487,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,7.0,-0.16999999999999998,0.30835323730833375,train
ZETIVVHRRQLWFW-UHFFFAOYSA-N,2.7,0.09,0.41773286633315854,train
GCULFCLKGQBOGK-UHFFFAOYSA-N,2.7,6.15,5.871411082479749,train
JJJCOTBTRPGEAR-UHFFFAOYSA-N,2.7,6.17,5.700190304484277,train
CVMNNFOTFQWDTF-UHFFFAOYSA-N,2.7375000000000003,4.7219900209375005,5.0650184576713775,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,10.7,4.6,4.692017494600452,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,6.785,4.3625,4.643066053627409,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,5.52,4.33,4.7398682588337815,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,7.8,4.1,4.692784514535617,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,2.0,4.495,4.719205695698785,test
XEYYACREDHJLIQ-UHFFFAOYSA-N,2.7,5.56,5.662794495460013,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,2.7299999999999995,4.5729043191,4.6802834047274295,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,10.7,4.52,4.2109824091070855,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,6.785,4.109999999999999,4.034368822302479,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,5.52,4.025,4.104496834535589,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,7.8,3.4299999999999997,4.011124411110077,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,2.0,4.27,4.23532434990051,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,3.914166666666667,2.1941870500833334,2.177288796009826,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,6.022857142857143,1.8979908007142856,1.9343886894621893,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,2.9073333333333338,2.6711546388666663,2.4184151609198294,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,9.24,2.4021646353333335,2.2586855574785716,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,6.824285714285714,1.801104360428571,1.818817613005513,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,10.1475,2.5251776427499997,2.141033442020798,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,2.1514285714285717,2.682467808142857,2.6383975809992593,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,5.128333333333333,1.892166365666667,2.0438250302701735,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,8.016666666666667,2.1010814323333333,2.2722078823950254,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,1.42,3.080517262,2.8551866650838913,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,10.7,2.08,1.7187240074026537,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,12.24,1.553596707,1.8755197217025867,train
BZORFPDSXLZWJF-UHFFFAOYSA-N,2.7,3.28,3.205116480493465,train
BZORFPDSXLZWJF-UHFFFAOYSA-N,1.9,2.825,3.0458361162893057,train
BZORFPDSXLZWJF-UHFFFAOYSA-N,6.5,2.77,2.5834879518261773,train
BZORFPDSXLZWJF-UHFFFAOYSA-N,7.0,2.96,2.60906805727328,train
PLIKAWJENQZMHA-UHFFFAOYSA-N,2.6999999999999997,2.401276212444445,2.543759313645869,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,10.699999999999998,0.82,1.5871102916035615,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,1.9666666666666668,1.7733333333333334,2.4088520739880166,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,6.828,1.4420000000000002,1.4532577334704948,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,5.52,1.125,1.7023744006916932,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,7.8,1.08,1.371244166697226,test
NUKYPUAOHBNCPY-UHFFFAOYSA-N,2.7,2.9,2.823723532122877,train
NUKYPUAOHBNCPY-UHFFFAOYSA-N,10.7,2.81,2.2348952416706975,train
NUKYPUAOHBNCPY-UHFFFAOYSA-N,1.9,2.61,2.763110528033343,train
NUKYPUAOHBNCPY-UHFFFAOYSA-N,7.0,2.33,1.8336214986043076,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,2.7375000000000003,4.600106028625,4.762693658338242,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,10.7,4.205,4.080728435009101,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,6.785,4.165,4.2604997925256685,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,5.52,4.2,4.349374301412592,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,7.8,4.35,4.296416474006238,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,2.0,4.05,4.3315909040626455,train
PBGKNXWGYQPUJK-UHFFFAOYSA-N,2.7,2.32,1.7580305157706808,test
QSNSCYSYFYORTR-UHFFFAOYSA-N,2.75,2.230139187583333,2.062148945945909,train
QSNSCYSYFYORTR-UHFFFAOYSA-N,10.7,0.8,0.9621575531890896,train
QSNSCYSYFYORTR-UHFFFAOYSA-N,1.9,3.0,2.486257424806794,train
QSNSCYSYFYORTR-UHFFFAOYSA-N,7.0,0.62,0.7713176970285409,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,2.7,2.7833110527142857,3.5416341842414267,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,10.7,3.325,3.13914691416666,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,1.95,3.2925,3.1619798403347374,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,6.828,2.7220000000000004,2.8468551872444263,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,5.846666666666667,2.7166666666666663,2.915727761958824,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,7.8,2.875,2.8657110967276385,train
LLIOADBCFIXIEU-UHFFFAOYSA-N,2.7,3.65,2.7032538485810185,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,2.7,0.7015012049285714,0.8275284647491365,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,10.7,0.8999999999999999,0.5374569830645735,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,6.785,0.86,0.549404430506113,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,5.52,0.63,0.6310697527200313,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,7.8,0.62,0.3819277997439068,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,2.0,0.8,0.8702467734314077,train
FJKROLUGYXJWQN-UHFFFAOYSA-N,2.7,1.46,1.0525001383495196,train
FJKROLUGYXJWQN-UHFFFAOYSA-N,10.7,-0.03,0.36022536913612946,train
FJKROLUGYXJWQN-UHFFFAOYSA-N,1.9,1.24,1.2908243960418742,train
FJKROLUGYXJWQN-UHFFFAOYSA-N,7.0,0.07,0.38837493615215424,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,3.8183333333333334,3.102620680833333,2.975498610729709,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,6.0249999999999995,2.749725410625,2.5560011558068862,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,2.9788888888888887,3.2647695461111113,3.0564806293848235,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,7.987500000000001,2.4157210295,2.4948541909449506,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,9.24,2.7209323836666663,2.7430184283785106,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,6.6925,2.495797418,2.5508804897841206,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,10.1475,3.09525993325,2.7754450477507002,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,2.3400000000000003,3.4589876325,3.3332693052210725,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,5.1875,2.7630968447499997,2.734565404898672,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,1.42,3.167275188,3.44406878844308,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,12.24,2.77903998,2.5986103069151287,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,2.95,1.62,1.2500385062450803,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,10.7,0.8,0.6847708492743552,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,2.0,1.9,1.199091245620346,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,7.9,-0.1,0.32325078147007114,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,6.7,0.5,0.9787367827592703,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,5.8,0.8,1.0853646847440934,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,3.8183333333333334,3.3722995396666664,3.3142427365994647,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,6.0249999999999995,3.0429008125,2.9496457410690957,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,2.9788888888888887,3.6658592691111114,3.393515661390871,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,7.987500000000001,2.6961213087499996,3.0000026746131954,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,9.24,2.666632251333333,3.172116516966267,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,6.6925,3.0241588255,2.9562240621714504,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,10.1475,3.1423982974999998,3.135366086185079,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,2.3400000000000003,4.143830405499999,3.7764357254709875,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,5.1875,3.064567261,3.1488222911189707,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,1.42,4.174305662,3.7964754924832316,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,12.24,3.064756339,2.9913593885064187,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,2.7,3.8639790946428567,3.1451992783814604,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,10.699999999999998,2.26,1.8122817177960664,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,1.9666666666666668,3.1666666666666665,2.9524552963837825,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,6.828,1.858,2.0211484853671524,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,5.52,1.47,2.09376829524337,train
