INCHIKEY,pH_aq,IE,IE_hat_fp,class_fp
JWYUFVNJZUSCSM-UHFFFAOYSA-N,7.0,3.21,3.1252576191411747,test
RWZYAGGXGHYGMB-UHFFFAOYSA-N,2.7,2.72,2.8499694998116913,test
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.6914636595671122,test
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.7339768467133334,test
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.8683453523547462,test
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.7962164380346124,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.1670720657474516,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.8846182912982457,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.9830979615888027,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.295689837154038,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,3.404350112,3.039562178026445,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,10.1475,3.510068933,3.276190859356389,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.1514285714285717,4.113169033,4.1152685895455665,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,5.128333333333333,3.310350263,3.191145380377433,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,1.42,3.344664477,3.5671493873027855,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,10.7,2.18,2.5298673692765608,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,12.24,2.513556691,2.6047140587960147,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,2.6999999999999997,3.04,3.249261809771858,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,10.699999999999998,2.73,2.5727639535538964,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,1.94,2.99,2.9284056228780146,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,6.8566666666666665,2.64,2.576145637477309,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,5.846666666666667,2.35,2.6337828742163247,train
ICSNLGPSRYBMBD-UHFFFAOYSA-N,7.8,2.22,2.5251662173443763,train
AKCRQHGQIJBRMN-UHFFFAOYSA-N,2.7,2.99,2.74835400536802,train
AKCRQHGQIJBRMN-UHFFFAOYSA-N,1.9,2.77,2.6457350304721112,train
AKCRQHGQIJBRMN-UHFFFAOYSA-N,7.0,0.1,1.0279093613785784,train
OKDGRDCXVWSXDC-UHFFFAOYSA-N,2.7,0.97,2.1497732457529772,test
UVRZAMUOUDELST-UHFFFAOYSA-N,2.72,6.15,6.049221824904279,train
UVRZAMUOUDELST-UHFFFAOYSA-N,10.7,4.66,4.855294059530763,train
UVRZAMUOUDELST-UHFFFAOYSA-N,6.785,5.27,5.1113402884459855,train
UVRZAMUOUDELST-UHFFFAOYSA-N,5.52,4.8,4.925552309315336,train
UVRZAMUOUDELST-UHFFFAOYSA-N,7.8,5.18,4.975796483815403,train
UVRZAMUOUDELST-UHFFFAOYSA-N,2.0,4.79,4.722622543837903,train
CHZCERSEMVWNHL-UHFFFAOYSA-N,2.95,1.7,1.579036357913844,train
CHZCERSEMVWNHL-UHFFFAOYSA-N,2.0,1.6,1.3510284796798233,train
CHZCERSEMVWNHL-UHFFFAOYSA-N,5.8,0.6,0.8837287526606175,train
PKZJLOCLABXVMC-UHFFFAOYSA-N,2.7,1.18,1.2412182694171867,train
IWTFOFMTUOBLHG-UHFFFAOYSA-N,2.7,1.85,2.4126661333453603,train
IWTFOFMTUOBLHG-UHFFFAOYSA-N,10.7,0.79,1.0396607578711987,train
IWTFOFMTUOBLHG-UHFFFAOYSA-N,1.9,2.42,2.3726584663663757,train
IWTFOFMTUOBLHG-UHFFFAOYSA-N,7.0,0.92,1.317793370032707,train
RNVCVTLRINQCPJ-UHFFFAOYSA-N,2.7,3.25,3.230660117737991,train
RNVCVTLRINQCPJ-UHFFFAOYSA-N,10.7,1.14,1.6815178560288095,train
RNVCVTLRINQCPJ-UHFFFAOYSA-N,1.9,3.05,3.1195115866900185,train
RNVCVTLRINQCPJ-UHFFFAOYSA-N,7.0,1.06,1.9681216643325092,train
BSKHPKMHTQYZBB-UHFFFAOYSA-N,2.7,3.37,2.8675196101719718,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,2.8200000000000003,1.845028422,2.23159074131701,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,10.7,1.84,1.6468575207135188,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,1.8999999999999997,2.28,2.1357838235545383,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,4.01,1.86,1.6945514905443064,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,5.01,1.48,1.3663412631114729,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,6.0200000000000005,1.734335888,1.6182575590324444,train
DPJCXCZTLWNFOH-UHFFFAOYSA-N,7.0,1.85,1.5695708561002433,train
CMWKITSNTDAEDT-UHFFFAOYSA-N,2.7,0.78,0.5173417378405811,test
SLAMLWHELXOEJZ-UHFFFAOYSA-N,2.7,1.57,1.3579862262146867,train
SLAMLWHELXOEJZ-UHFFFAOYSA-N,10.7,0.0,-0.013073925136658282,train
SLAMLWHELXOEJZ-UHFFFAOYSA-N,1.9,1.08,1.3160265176921422,train
YZEUHQHUFTYLPH-UHFFFAOYSA-N,2.7,2.42,2.3704810517580714,train
YZEUHQHUFTYLPH-UHFFFAOYSA-N,10.7,1.94,2.0039807761271855,train
YZEUHQHUFTYLPH-UHFFFAOYSA-N,1.9,2.21,2.1079266326583475,train
YZEUHQHUFTYLPH-UHFFFAOYSA-N,7.0,1.9,2.1042637693766206,train
AZYKGQOIAGPVCK-UHFFFAOYSA-N,2.7,3.44,3.276576150018631,train
AZYKGQOIAGPVCK-UHFFFAOYSA-N,10.7,3.1,2.914284115515665,train
AZYKGQOIAGPVCK-UHFFFAOYSA-N,1.9,2.98,3.1469917854695177,train
AZYKGQOIAGPVCK-UHFFFAOYSA-N,7.0,3.01,2.9167761299683814,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,2.8200000000000003,3.31,2.6791697931978993,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,1.9,2.49,2.4303124417147304,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,4.01,1.66,2.1847512150973483,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,5.01,1.42,1.7844480843177768,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,6.0200000000000005,1.478083063,1.7392757877721883,train
XFDUHJPVQKIXHO-UHFFFAOYSA-N,7.0,1.53,1.5114477534470312,train
CWLKGDAVCFYWJK-UHFFFAOYSA-N,2.7,2.5,2.647290529038382,train
CWLKGDAVCFYWJK-UHFFFAOYSA-N,1.9,2.45,2.5394765418915797,train
CWLKGDAVCFYWJK-UHFFFAOYSA-N,6.5,1.64,1.8941315048146297,train
CWLKGDAVCFYWJK-UHFFFAOYSA-N,7.0,2.13,1.6260723755035869,train
CUYKNJBYIJFRCU-UHFFFAOYSA-N,2.7,3.21,2.8804847737312143,train
PWRBCZZQRRPXAB-UHFFFAOYSA-N,2.7,1.0,1.9255744258309868,train
NEGFNJRAUMCZMY-UHFFFAOYSA-N,2.7,2.48,2.8736747135747573,train
NEGFNJRAUMCZMY-UHFFFAOYSA-N,1.9,2.84,2.8554695739100415,train
NEGFNJRAUMCZMY-UHFFFAOYSA-N,6.5,2.46,2.4770682860545974,train
NEGFNJRAUMCZMY-UHFFFAOYSA-N,7.0,2.46,2.3220688366981754,train
GRFNBEZIAWKNCO-UHFFFAOYSA-N,2.7,2.76,2.9227388104296668,train
GRFNBEZIAWKNCO-UHFFFAOYSA-N,1.9,2.72,2.7777674931654066,train
GRFNBEZIAWKNCO-UHFFFAOYSA-N,6.5,2.19,2.293637996028988,train
GRFNBEZIAWKNCO-UHFFFAOYSA-N,7.0,2.43,2.1082354938171894,train
LPYUENQFPVNPHY-UHFFFAOYSA-N,2.6999999999999997,1.15,0.686027234469424,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,10.7,-1.24,0.4893092555028682,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,6.785,0.27,0.7349499564802104,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,5.52,0.15,0.7806053313766368,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,7.8,-0.57,0.5289238733114034,test
LPYUENQFPVNPHY-UHFFFAOYSA-N,2.0,0.11,0.8083260673244088,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,2.7333333333333334,4.07,3.6144475481957423,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,10.7,1.57,2.1252175888865503,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,1.95,3.74,3.0027003520995756,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,6.8566666666666665,2.49,2.5517186127858382,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,5.895,2.47,2.75310900645209,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,7.8,1.81,2.442102801150542,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,4.01,2.99,3.1704182204799656,test
MOYHVSKDHLMMPS-UHFFFAOYSA-N,5.01,2.42,2.963613436668329,test
KUEFXPHXHHANKS-UHFFFAOYSA-N,2.7,0.5,2.498733825410757,test
XJCVRTZCHMZPBD-UHFFFAOYSA-N,2.8200000000000003,3.03,2.3479588813898733,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,1.9,2.66,2.454499187262833,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,3.912,0.62,1.2263286874291295,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,5.01,0.06,0.5171457933983135,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,6.0200000000000005,0.71,0.7231566599313339,train
XJCVRTZCHMZPBD-UHFFFAOYSA-N,7.0,0.36,0.6502541351952935,train
ZETIVVHRRQLWFW-UHFFFAOYSA-N,2.7,0.09,0.24103896954298554,train
GCULFCLKGQBOGK-UHFFFAOYSA-N,2.7,6.15,5.984999053709297,train
JJJCOTBTRPGEAR-UHFFFAOYSA-N,2.7,6.17,5.985120306337317,train
CVMNNFOTFQWDTF-UHFFFAOYSA-N,2.7375000000000003,5.43,6.158402152066054,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,10.7,4.97,4.97261935563286,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,6.785,4.85,4.804259818715106,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,5.52,4.43,4.654344979988876,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,7.8,4.28,4.697847091255948,test
CVMNNFOTFQWDTF-UHFFFAOYSA-N,2.0,4.59,4.497356919841775,test
XEYYACREDHJLIQ-UHFFFAOYSA-N,2.7,5.56,5.731655499483386,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,2.7299999999999995,7.16,6.643882452828236,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,10.7,4.88,4.6014743946476635,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,6.785,4.66,4.509853565801927,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,5.52,4.19,4.443784039513359,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,7.8,3.61,4.228413862148138,train
YDXCUZWMJGXIGH-UHFFFAOYSA-N,2.0,4.38,4.574248827727908,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,3.914166666666667,3.118794243,3.1492392497615374,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,6.022857142857143,3.172521551,2.61912527079918,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,2.9073333333333338,3.459502678,3.3526061119228956,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,9.24,2.697071159,2.7566471551497083,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,6.824285714285714,2.443864271,2.3969391387306476,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,10.1475,2.933786969,2.6931267900352385,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,2.1514285714285717,3.961894081,3.6135116629079684,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,5.128333333333333,2.549872861,2.617679515939782,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,8.016666666666667,2.694765849,2.795113179397299,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,1.42,3.080517262,3.1028700865064947,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,10.7,2.08,1.8529009838843964,train
ALYNCZNDIQEVRV-UHFFFAOYSA-N,12.24,1.553596707,1.9157998428724718,train
BZORFPDSXLZWJF-UHFFFAOYSA-N,2.7,3.28,3.372768313691228,train
BZORFPDSXLZWJF-UHFFFAOYSA-N,1.9,3.24,3.196128147559993,train
BZORFPDSXLZWJF-UHFFFAOYSA-N,6.5,2.77,2.9224951442990923,train
BZORFPDSXLZWJF-UHFFFAOYSA-N,7.0,2.96,2.877264790884121,train
PLIKAWJENQZMHA-UHFFFAOYSA-N,2.6999999999999997,3.14,3.116083012356156,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,10.699999999999998,2.09,1.9276270366650872,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,1.9666666666666668,2.34,2.955702055259459,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,6.828,2.08,2.29422463098114,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,5.52,1.13,2.297395134836461,test
PLIKAWJENQZMHA-UHFFFAOYSA-N,7.8,1.69,2.023377781681387,test
NUKYPUAOHBNCPY-UHFFFAOYSA-N,2.7,2.9,2.9506141842127214,train
NUKYPUAOHBNCPY-UHFFFAOYSA-N,10.7,2.81,2.2820625690458,train
NUKYPUAOHBNCPY-UHFFFAOYSA-N,1.9,2.61,2.7626161503070903,train
NUKYPUAOHBNCPY-UHFFFAOYSA-N,7.0,2.33,2.0321614600910958,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,2.7375000000000003,5.58,5.623390552118764,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,10.7,4.5,4.3165847145388545,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,6.785,4.6,4.582480713466886,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,5.52,4.2,4.4609507290084895,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,7.8,4.54,4.420213355712661,train
MDJFYWKFFRJRJG-UHFFFAOYSA-N,2.0,4.13,4.238862636941461,train
PBGKNXWGYQPUJK-UHFFFAOYSA-N,2.7,2.32,1.8382546836247142,test
QSNSCYSYFYORTR-UHFFFAOYSA-N,2.75,3.630963155,3.1849897594492975,train
QSNSCYSYFYORTR-UHFFFAOYSA-N,10.7,0.8,0.789737218824317,train
QSNSCYSYFYORTR-UHFFFAOYSA-N,1.9,3.0,2.6993162680302523,train
QSNSCYSYFYORTR-UHFFFAOYSA-N,7.0,0.62,0.9992443014949477,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,2.7,3.66,3.8450303529615115,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,10.7,3.63,3.513386048487985,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,1.95,3.61,3.581190622966114,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,6.828,3.47,3.415206494059839,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,5.846666666666667,2.99,3.2994453188444726,train
CJAOGUFAAWZWNI-UHFFFAOYSA-N,7.8,3.36,3.287261309714363,train
LLIOADBCFIXIEU-UHFFFAOYSA-N,2.7,3.65,3.0153695345387215,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,2.7,1.27,1.1280992000664134,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,10.7,1.39,0.9158611082492913,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,6.785,1.03,0.8830359944304167,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,5.52,0.73,0.8892758556131781,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,7.8,0.9,0.7670029296113623,train
RGHHSNMVTDWUBI-UHFFFAOYSA-N,2.0,0.85,1.0764683595648605,train
FJKROLUGYXJWQN-UHFFFAOYSA-N,2.7,1.46,1.022745364811473,train
FJKROLUGYXJWQN-UHFFFAOYSA-N,10.7,-0.03,0.3556489982993596,train
FJKROLUGYXJWQN-UHFFFAOYSA-N,1.9,1.24,1.2019399801036514,train
FJKROLUGYXJWQN-UHFFFAOYSA-N,7.0,0.07,0.4426596952848243,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,3.8183333333333334,4.042336858,3.8599647403467134,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,6.0249999999999995,3.46713953,3.240321080216443,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,2.9788888888888887,3.855315215,3.8599647403467134,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,7.987500000000001,2.730135038,2.863587168364025,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,9.24,3.514868934,3.2080967171619803,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,6.6925,3.61711207,3.188175639089257,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,10.1475,3.505304117,3.2142253825899982,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,2.3400000000000003,3.899271961,3.9763771288593777,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,5.1875,3.518829328,3.313659014996586,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,1.42,3.167275188,3.5320040615934816,train
BHAAPTBBJKJZER-UHFFFAOYSA-N,12.24,2.77903998,2.6331687792503446,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,2.95,1.9,1.6248500325255288,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,10.7,0.8,0.7906063405394312,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,2.0,2.0,1.4032273308602043,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,7.9,-0.1,0.0488280432396766,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,6.7,0.5,0.9329943525739868,train
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,5.8,0.8,1.0226820660555342,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,3.8183333333333334,4.258364972,4.091060734826549,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,6.0249999999999995,3.724271199,3.6212746763658323,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,2.9788888888888887,4.010250612,4.091060734826549,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,7.987500000000001,2.847477515,3.2107130922990295,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,9.24,2.847126943,3.3993870952613254,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,6.6925,3.821532151,3.593168324899775,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,10.1475,3.51,3.430301231792156,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,2.3400000000000003,4.35,4.192215574902093,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,5.1875,3.90529233,3.7002308705193547,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,1.42,4.174305662,3.804718470960064,train
ZTKDMNHEQMILPE-UHFFFAOYSA-N,12.24,3.064756339,2.946503941048994,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,2.7,5.080268262,3.65414862334287,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,10.699999999999998,2.75,2.310042227870154,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,1.9666666666666668,3.3,3.4485287579677366,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,6.828,2.73,2.6409148608574666,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,5.52,1.71,2.6628231633690014,train
XQABVLBGNWBWIV-UHFFFAOYSA-N,7.8,2.41,2.4494968386204947,train
RZXMPPFPUUCRFN-UHFFFAOYSA-N,2.7,3.39,3.2136528888585585,train
RZXMPPFPUUCRFN-UHFFFAOYSA-N,10.7,1.95,1.8115034695620893,train
RZXMPPFPUUCRFN-UHFFFAOYSA-N,1.9,3.16,3.153957588425744,train
RZXMPPFPUUCRFN-UHFFFAOYSA-N,7.0,1.77,2.1062813097682023,train
ZBCATMYQYDCTIZ-UHFFFAOYSA-N,2.7,-0.28,0.20326707809173694,train
TYMLOMAKGOJONV-UHFFFAOYSA-N,2.7,2.64,2.433198281416237,train
TYMLOMAKGOJONV-UHFFFAOYSA-N,10.7,2.82,2.2408424498857578,train
TYMLOMAKGOJONV-UHFFFAOYSA-N,1.9,2.38,2.3910742534088945,train
